countryCode,urlImage,productName,salesRanking30DaysAvg,salesRanking90DaysAvg,salesRanking180DaysAvg,salesRankingReference,reviewsRating,reviewsCount,amazonCurrent,amazon30DaysAvg,amazon90DaysAvg,amazon180DaysAvg,amazonLowest,amazonHighest,amazon90DaysOOS,newCurrent,new30DaysAvg,new90DaysAvg,new180DaysAvg,newThirdPartyFBACurrent,newThirdPartyFBA30DaysAvg,newThirdPartyFBA90DaysAvg,newThirdPartyFBA180DaysAvg,newThirdPartyFBALowest,fbaPickPackFee,newThirdPartyFBMCurrent,newThirdPartyFBM30DaysAvg,newThirdPartyFBM90DaysAvg,newThirdPartyFBM180DaysAvg,newOffersCurrentCount,newOffers90DaysAvgCount,countRetrievedLiveOffersNewFBA,countRetrievedLiveOffersNewFBM,buyBoxCurrent,buyBox30DaysAvg,buyBox90DaysAvg,buyBox180DaysAvg,buyBoxLowest,buyBoxHighest,buyBoxSeller,buyBoxIsFBA,buyBoxUnqualified,urlAmazon,urlKeepa,categoriesRoot,categoriesSub,asin,ean,brand,numberOfItems,packageLengthCm,packageWidthCm,packageHeightCm,packageWeightG,isHazmat
es,https://m.media-amazon.com/images/I/51qwm+mRDGL.jpg;https://m.media-amazon.com/images/I/51hzaan3jxL.jpg;https://m.media-amazon.com/images/I/51V-077wpRL.jpg;https://m.media-amazon.com/images/I/51Ojch5s0+L.jpg;https://m.media-amazon.com/images/I/519tZoHM2OL.jpg;https://m.media-amazon.com/images/I/41rQa6Q7kGL.jpg;https://m.media-amazon.com/images/I/51aUYct1e-L.jpg;https://m.media-amazon.com/images/I/51p199G1f5L.jpg;https://m.media-amazon.com/images/I/51N-zNyWTdL.jpg;https://m.media-amazon.com/images/I/61cLjBNM3nL.jpg;https://m.media-amazon.com/images/I/61t555sxGFL.jpg;https://m.media-amazon.com/images/I/51aEuJylunL.jpg,Victoires de légende: Les 25 victoires françaises qui ont marqué l'hisstoire du Tour de France,,,,,5,7,€ 29.33,€ 29.33,€ 29.33,€ 29.33,€ 29.33,€ 29.33,0 %,€ 21.80,€ 21.80,€ 21.80,€ 21.80,,,,,,€ 4.82,,€ 27.80,€ 27.80,€ 27.80,9,10,1,9,€ 27.80,€ 27.88,€ 27.88,€ 27.88,€ 27.80,€ 29.33,3rd Party (A1TCMC49OOH07Y),no,no,https://www.amazon.es/dp/2757604392,https://keepa.com/#!product/9-2757604392,Libros,Deportes y aire libre,2757604392,9782757604397,AMPHORA,1,26.1,22.6,3.3,1590,
es,https://m.media-amazon.com/images/I/41rIePF24iL.jpg;https://m.media-amazon.com/images/I/41EVW-RRdEL.jpg;https://m.media-amazon.com/images/I/41MFzZI94qL.jpg;https://m.media-amazon.com/images/I/41Vxi1H9nFL.jpg,Mystère: À la découverte du loup (Documentaires),,,,,,,€ 12.90,€ 12.90,€ 12.90,€ 12.90,€ 12.90,€ 12.90,0 %,€ 12.90,€ 12.90,€ 12.90,€ 12.90,,,,,,€ 4.73,,,,,4,3,,,€ 12.90,€ 12.90,€ 12.90,€ 12.90,€ 12.90,€ 12.90,Amazon,yes,no,https://www.amazon.es/dp/2732496243,https://keepa.com/#!product/9-2732496243,Libros,"Películas, Artes escénicas",2732496243,9782732496245,MARTINIERE J,1,29.2,26.3,1.2,730,
es,https://m.media-amazon.com/images/I/41rQ2U6504S.jpg;https://m.media-amazon.com/images/I/518nb3ywzrL.jpg;https://m.media-amazon.com/images/I/51dUdLrSVNS.jpg;https://m.media-amazon.com/images/I/41x-P5JR7IS.jpg,Let it Be: Feel Good Puzzle - 500 pièces et une méditation guidée,,,,,4.5,4,€ 15.25,€ 15.41,€ 15.41,€ 15.41,€ 14.21,€ 19.90,0 %,€ 14.00,€ 14.00,€ 14.00,€ 14.00,,,,,,€ 3.80,,€ 14.00,€ 14.00,€ 14.00,7,7,1,2,€ 14.00,€ 14.00,€ 14.00,€ 14.00,€ 14.00,€ 19.90,3rd Party (A1YTK6PCRBBD0H),no,no,https://www.amazon.es/dp/249284708X,https://keepa.com/#!product/9-249284708X,Libros,"Libros para colorear para adultos, Juegos y adivinanzas, Desarrollo personal y autoayuda, Mente, cuerpo y espiritualidad",249284708X,9782492847080,,1,21.9,14.9,5.4,390,
es,https://m.media-amazon.com/images/I/71-RTFrgTnL.jpg;https://m.media-amazon.com/images/I/71UqczpGZ6S.jpg;https://m.media-amazon.com/images/I/7192uMNFM9S.jpg,"Elle est où, la vache ? (Albums jeunesse)",,,,,,,€ 10.50,€ 10.50,€ 10.50,€ 10.50,€ 10.50,€ 10.50,0 %,€ 10.50,€ 10.50,€ 10.50,€ 10.50,,,,,,€ 2.83,,,,,3,3,,,€ 10.50,€ 10.50,€ 10.50,€ 10.50,€ 10.50,€ 10.50,Amazon,yes,no,https://www.amazon.es/dp/B08RR9KS3Z,https://keepa.com/#!product/9-B08RR9KS3Z,Libros,Libros de actividades,B08RR9KS3Z,9791023515466,,1,15,14.8,1.9,310,
es,https://m.media-amazon.com/images/I/51gNQ0jFzZL.jpg;https://m.media-amazon.com/images/I/41-sbarfsmL.jpg;https://m.media-amazon.com/images/I/417IlxDKQ7L.jpg;https://m.media-amazon.com/images/I/317UF4qyfTL.jpg;https://m.media-amazon.com/images/I/41jVVd4-ixL.jpg,C'est écrit dans les étoiles: Analyser son thème astral et s'accepter tel que l'on est,,,,,5,5,€ 21.00,€ 21.00,€ 21.00,€ 21.00,€ 21.00,€ 21.00,0 %,€ 21.00,€ 21.00,€ 21.00,€ 21.00,,,,,,€ 3.57,,€ 24.51,€ 24.51,€ 24.51,4,4,1,5,€ 21.00,€ 21.00,€ 21.00,€ 21.00,€ 21.00,€ 21.00,Amazon,yes,no,https://www.amazon.es/dp/2813225266,https://keepa.com/#!product/9-2813225266,Libros,"Mente, cuerpo y espiritualidad",2813225266,9782813225269,,1,21.8,15.1,3.4,480,
es,https://m.media-amazon.com/images/I/61Vmz83nFCL.jpg;https://m.media-amazon.com/images/I/51KpL17LEtL.jpg;https://m.media-amazon.com/images/I/41RrBgZLBHL.jpg;https://m.media-amazon.com/images/I/51Q-v1CIr-L.jpg,Souk aux pyramides,,,,,5,5,€ 14.50,€ 14.50,€ 14.50,€ 14.50,€ 12.46,€ 14.50,0 %,€ 14.50,€ 14.50,€ 14.50,€ 14.50,,,,,,€ 3.42,,,,,6,8,,,€ 14.50,€ 14.50,€ 14.50,€ 14.50,€ 12.46,€ 14.50,Amazon,yes,no,https://www.amazon.es/dp/2377311350,https://keepa.com/#!product/9-2377311350,Libros,Infantil,2377311350,9782377311354,SARBACANE,1,23.6,22.6,1,440,
es,https://m.media-amazon.com/images/I/51ep59vb1gL.jpg;https://m.media-amazon.com/images/I/41OuhPWAGeL.jpg,CUISINE A BORD (CUISINE - CUISINE),,,,,4.5,20,,,,,,,100 %,€ 16.08,€ 15.50,€ 14.61,€ 13.83,,€ 15.50,€ 14.70,€ 13.83,€ 13.00,€ 3.42,,,€ 27.89,€ 27.89,2,2,1,0,€ 16.08,€ 16.08,€ 14.34,€ 13.58,€ 13.00,€ 16.08,3rd Party (A3KDLXBHY3YJQ6),yes,no,https://www.amazon.es/dp/284833309X,https://keepa.com/#!product/9-284833309X,Libros,"Hogar, manualidades y estilos de vida, Rápida y fácil",284833309X,9782848333090,TELEGRAMME,1,23.8,16.4,1,220,
es,https://m.media-amazon.com/images/I/51RMKNo3r1L.jpg,Ma déco intérieure avec des plantes: Projets DIY pour embellir son chez-soi,,,,,,,€ 14.90,€ 14.90,€ 14.90,€ 14.90,€ 14.90,€ 14.90,0 %,€ 14.90,€ 14.90,€ 14.90,€ 14.90,,,,,,€ 3.42,,€ 18.71,€ 18.71,€ 18.71,4,5,1,4,€ 14.90,€ 14.90,€ 14.90,€ 14.90,€ 14.90,€ 14.90,Amazon,yes,no,https://www.amazon.es/dp/2816017788,https://keepa.com/#!product/9-2816017788,Libros,Jardinería,2816017788,9782816017786,ARTEMIS,1,23.4,19,0.9,340,
es,https://m.media-amazon.com/images/I/61rltp7h7lL.jpg,"Oh, les belles couleurs !",,,,,,,,,,,,,100 %,€ 11.50,€ 11.50,€ 11.50,€ 11.50,,,,,,€ 2.83,,,,,3,3,,,,,,,,,,no,no,https://www.amazon.es/dp/2408019257,https://keepa.com/#!product/9-2408019257,Libros,Libros de actividades,2408019257,9782408019259,MILAN,1,20.7,20.7,1.6,290,
es,https://m.media-amazon.com/images/I/71rdaW3SR9L.jpg,Anselme Boix-Vives,,,,,5,1,,€ 21.26,€ 23.59,€ 23.83,€ 19.46,€ 25.00,0 %,€ 17.99,€ 20.27,€ 23.26,€ 23.56,,,,,,€ 3.57,,€ 38.81,€ 39.32,€ 39.32,3,3,1,2,€ 17.99,€ 20.27,€ 23.26,€ 23.56,€ 17.99,€ 25.00,3rd Party (A1Q5FN7QD5CINQ),yes,no,https://www.amazon.es/dp/2849754862,https://keepa.com/#!product/9-2849754862,Libros,"Historia, Temas y conceptos",2849754862,9782849754863,FAGE,1,24.4,17.5,2.3,580,
es,https://m.media-amazon.com/images/I/51DhbY5WEDL.jpg,Heureux d'aimer,,,,,4.1,7,€ 6.20,€ 6.20,€ 6.20,€ 6.20,€ 6.20,€ 6.20,0 %,€ 6.20,€ 6.20,€ 6.20,€ 6.20,,,,,,€ 2.25,,€ 11.16,€ 11.16,€ 11.16,4,5,1,4,€ 6.20,€ 6.20,€ 6.20,€ 6.20,€ 6.20,€ 26.99,Amazon,yes,no,https://www.amazon.es/dp/2857332645,https://keepa.com/#!product/9-2857332645,Libros,"Educación y consulta, Cristianismo",2857332645,9782857332640,CRER BAYARD,1,29.7,21,0.1,60,
es,https://m.media-amazon.com/images/I/41R7W-n3MYL.jpg,Mon carnet de liaison parents & nounou: Nouvelle édition,,,,,,,€ 11.90,€ 11.90,€ 11.90,€ 11.90,€ 11.90,€ 11.90,0 %,€ 11.90,€ 11.90,€ 11.90,€ 11.90,,,,,,€ 2.83,,,,,6,4,,,€ 11.90,€ 11.90,€ 11.90,€ 11.90,€ 11.90,€ 11.90,Amazon,yes,no,https://www.amazon.es/dp/B08ZVKXJB5,https://keepa.com/#!product/9-B08ZVKXJB5,Libros,Enciclopedias,B08ZVKXJB5,9791036327018,,1,19.1,15.3,1.4,370,
es,https://m.media-amazon.com/images/I/41Ks+7v8YqL.jpg;https://m.media-amazon.com/images/I/41YY5B5satL.jpg,Dans l'intime d'un chemin: Disciple et compagne,,,,,4.4,14,€ 16.97,€ 16.96,€ 17.05,€ 16.52,€ 15.15,€ 18.00,0 %,€ 9.90,€ 11.39,€ 14.93,€ 14.88,,€ 16.10,€ 14.68,€ 14.33,€ 13.97,€ 3.42,,€ 17.20,€ 20.27,€ 21.04,8,6,2,5,€ 15.90,€ 16.08,€ 16.49,€ 15.66,€ 12.97,€ 18.00,3rd Party (A1TCMC49OOH07Y),no,no,https://www.amazon.es/dp/2354902093,https://keepa.com/#!product/9-2354902093,Libros,Religión,2354902093,9782354902094,RELIE,1,22.2,13.8,2,340,
es,https://m.media-amazon.com/images/I/510GDE-1RoL.jpg,"Ulysse, enfant de la Grèce antique: Il y a 2 500 ans...",,,,,4.5,2,,,,,€ 6.95,€ 6.95,100 %,€ 19.90,€ 19.90,€ 19.90,€ 19.90,,,,,,€ 3.42,,,,,1,1,,,,,,,€ 6.95,€ 6.95,,no,no,https://www.amazon.es/dp/2753067902,https://keepa.com/#!product/9-2753067902,Libros,Europa,2753067902,9782753067905,,1,21.8,21.8,1.2,350,
es,https://m.media-amazon.com/images/I/51VxH2t1LFL.jpg,Atlas des mondes fantômes,,,,,5,1,,,€ 36.90,€ 36.90,€ 36.90,€ 36.90,72 %,,€ 36.90,€ 36.90,€ 36.90,,,,,,€ 4.82,,€ 48.90,€ 48.90,€ 48.90,,1,,,,€ 48.90,€ 43.97,€ 39.77,€ 36.90,€ 48.90,,no,yes,https://www.amazon.es/dp/2381820167,https://keepa.com/#!product/9-2381820167,Libros,"Colecciones, catálogos y exhibiciones, Temas y conceptos",2381820167,9782381820163,,1,30.5,24,2.4,1670,
es,https://m.media-amazon.com/images/I/61wPylb6fhL.jpg;https://m.media-amazon.com/images/I/41knSWj7jKL.jpg;https://m.media-amazon.com/images/I/419eQVEtHmL.jpg;https://m.media-amazon.com/images/I/41uXDOjOfZL.jpg;https://m.media-amazon.com/images/I/41S9L3yBaOL.jpg,Jardins d'ici et d'ailleurs,,,,,,,€ 39.90,€ 39.90,€ 39.90,€ 39.90,€ 39.90,€ 39.90,0 %,€ 39.89,€ 39.89,€ 39.89,€ 39.89,,,,,,€ 4.82,,,,,4,6,,,€ 39.90,€ 39.90,€ 39.90,€ 39.90,€ 39.90,€ 39.90,Amazon,yes,no,https://www.amazon.es/dp/2603028944,https://keepa.com/#!product/9-2603028944,Libros,Jardinería,2603028944,9782603028940,,1,28.9,24.7,2.2,1550,
es,https://m.media-amazon.com/images/I/517FLZWd9KL.jpg;https://m.media-amazon.com/images/I/4112iiei-rL.jpg;https://m.media-amazon.com/images/I/41zhE36ewPL.jpg;https://m.media-amazon.com/images/I/41e3Zbx89-L.jpg;https://m.media-amazon.com/images/I/41OKk75CWrL.jpg;https://m.media-amazon.com/images/I/41Tsl66ShzL.jpg;https://m.media-amazon.com/images/I/41wVKiTK56L.jpg;https://m.media-amazon.com/images/I/41G998PqFEL.jpg;https://m.media-amazon.com/images/I/31K+FrXXu5L.jpg;https://m.media-amazon.com/images/I/41DhCpTAPUL.jpg;https://m.media-amazon.com/images/I/41ZWmca9iCL.jpg;https://m.media-amazon.com/images/I/41nmBrxkH0L.jpg,Mes années Las Vegas,,,,,4.6,23,€ 21.73,€ 21.73,€ 19.35,€ 18.31,€ 15.03,€ 29.90,0 %,€ 14.50,€ 14.50,€ 14.50,€ 14.50,,€ 25.85,€ 25.85,€ 25.85,€ 25.85,€ 4.75,,€ 18.81,€ 18.81,€ 18.81,5,6,2,5,€ 20.50,€ 20.50,€ 18.21,€ 17.36,€ 15.03,€ 29.90,3rd Party (A1TCMC49OOH07Y),no,no,https://www.amazon.es/dp/2732480053,https://keepa.com/#!product/9-2732480053,Libros,"Géneros musicales, Artes escénicas",2732480053,9782732480053,MARTINIERE BL,1,29.2,24.5,1.9,1300,
es,https://m.media-amazon.com/images/I/71e9OmWooPL.jpg;https://m.media-amazon.com/images/I/715nAVSdVyL.jpg;https://m.media-amazon.com/images/I/71QIi5GDDuL.jpg;https://m.media-amazon.com/images/I/61SD0BaI25L.jpg;https://m.media-amazon.com/images/I/71eJAGFtqyL.jpg,SAUMONE (Chamboule-tout),,,,,4.6,3,,,,,,,100 %,€ 17.82,€ 10.78,€ 11.76,€ 10.00,,,,,,€ 2.83,,€ 13.18,€ 10.61,€ 9.43,3,3,0,3,,€ 10.79,€ 10.47,€ 9.24,€ 6.06,€ 18.81,,no,no,https://www.amazon.es/dp/2844555993,https://keepa.com/#!product/9-2844555993,Libros,"Literatura y ficción, Humor",2844555993,9782844555991,ELAN VERT,1,26.5,20.6,0.9,220,
es,https://m.media-amazon.com/images/I/41TGkhB3caL.jpg;https://m.media-amazon.com/images/I/51mjQMo3hVL.jpg;https://m.media-amazon.com/images/I/41C2EXvLL6L.jpg;https://m.media-amazon.com/images/I/51Uhd7vUGxL.jpg,"Micheline, la mouche de papi",,,,,,,€ 13.50,€ 13.50,€ 13.50,€ 13.50,€ 13.50,€ 13.50,0 %,€ 13.50,€ 13.50,€ 13.50,€ 13.50,,,,,,€ 3.57,,,,,3,3,,,€ 13.50,€ 13.50,€ 13.50,€ 13.50,€ 13.50,€ 13.50,Amazon,yes,no,https://www.amazon.es/dp/2603029134,https://keepa.com/#!product/9-2603029134,Libros,Insectos y arañas,2603029134,9782603029138,,1,29.1,22.5,1.1,480,
es,https://m.media-amazon.com/images/I/419Vd7nt6HL.jpg,Comment être heureux sans essayer de l'être: La méthode anti-méthode qui fonctionne vraiment,,,,,,,€ 16.90,€ 16.90,€ 16.90,€ 16.90,€ 16.90,€ 16.90,0 %,€ 16.90,€ 16.90,€ 16.90,€ 16.90,,,,,,€ 3.42,,,,,1,4,,,€ 16.90,€ 16.90,€ 16.90,€ 16.90,€ 16.90,€ 16.90,Amazon,yes,no,https://www.amazon.es/dp/2702917313,https://keepa.com/#!product/9-2702917313,Libros,"Bienestar y vida sana, Desarrollo personal y autoayuda, Familia y relaciones",2702917313,9782702917312,COURRIER LIVRE,1,22.9,15,1.7,300,
es,https://m.media-amazon.com/images/I/31pGP1KV7FL.jpg;https://m.media-amazon.com/images/I/51XGq3OXahL.jpg;https://m.media-amazon.com/images/I/51xxCcRrdZL.jpg,Les formules de politesse et de présentation,,,,,,,,,,,€ 6.90,€ 6.90,100 %,€ 6.90,€ 6.90,€ 6.90,€ 6.90,,,,,,€ 2.59,,,,,1,1,,,,,,,€ 6.90,€ 6.90,,no,no,https://www.amazon.es/dp/2351841832,https://keepa.com/#!product/9-2351841832,Libros,"Lengua, lingüística y redacción, Desarrollo personal y autoayuda",2351841832,9782351841839,Garnier,1,18.8,13,1,160,
es,https://m.media-amazon.com/images/I/51v2DGC6oKL.jpg;https://m.media-amazon.com/images/I/51vATGDwF9L.jpg;https://m.media-amazon.com/images/I/51gnAihSoWL.jpg;https://m.media-amazon.com/images/I/51hOJxx6bYL.jpg;https://m.media-amazon.com/images/I/41BhpDG9ffL.jpg,La Magie du miel: 60 recettes aux subtiles saveurs,,,,,4,1,€ 19.90,€ 19.90,€ 19.90,€ 19.90,€ 19.90,€ 19.90,0 %,€ 19.50,€ 19.90,€ 19.90,€ 19.90,,,,,,€ 3.42,,€ 24.37,€ 24.37,€ 24.37,4,4,1,2,€ 19.90,€ 19.90,€ 19.90,€ 19.90,€ 19.90,€ 19.90,Amazon,yes,no,https://www.amazon.es/dp/2732495476,https://keepa.com/#!product/9-2732495476,Libros,"Hogar, manualidades y estilos de vida, Cocina, bebida y hospitalidad",2732495476,9782732495477,,1,22.3,17,1.4,450,
es,https://m.media-amazon.com/images/I/41hAsLT++kS.jpg;https://m.media-amazon.com/images/I/51PJtcxhz1S.jpg;https://m.media-amazon.com/images/I/417FdzVZL8S.jpg,La voie du coeur du guerrier: La sagesse toltèque pour la guérison et la paix,,,,,,,€ 18.00,€ 18.00,€ 18.00,€ 18.00,€ 18.00,€ 18.00,0 %,€ 17.40,€ 17.99,€ 18.00,€ 18.00,€ 17.40,€ 17.40,€ 17.40,€ 17.40,€ 17.40,€ 3.42,€ 19.97,€ 19.97,€ 19.97,€ 19.97,6,5,2,4,€ 17.40,€ 18.00,€ 18.00,€ 18.00,€ 17.40,€ 18.00,3rd Party (A375Q2178QWN2),yes,no,https://www.amazon.es/dp/2381350489,https://keepa.com/#!product/9-2381350489,Libros,"Religión, Mente, cuerpo y espiritualidad",2381350489,9782381350486,,1,21.9,15.2,2.4,430,
es,https://m.media-amazon.com/images/I/71Mq2rPsupL.jpg;https://m.media-amazon.com/images/I/71LIB0q2m7L.jpg;https://m.media-amazon.com/images/I/710FDdsp-pL.jpg;https://m.media-amazon.com/images/I/71NovD3Ye-L.jpg;https://m.media-amazon.com/images/I/61pFxvYhGLL.jpg,"NOUS, LES ENFANTS (Les Petits M)",,,,,,,€ 13.90,€ 13.90,€ 13.90,€ 13.90,€ 13.90,€ 13.90,0 %,€ 13.90,€ 13.90,€ 13.90,€ 13.90,,,,,,€ 3.42,,,,,1,1,1,0,€ 13.90,€ 13.90,€ 13.90,€ 13.90,€ 13.90,€ 13.90,Amazon,yes,no,https://www.amazon.es/dp/2844556310,https://keepa.com/#!product/9-2844556310,Libros,Literatura y ficción,2844556310,9782844556318,ELAN VERT,1,23.1,22.9,0.9,310,
es,https://m.media-amazon.com/images/I/416IIhj2aEL.jpg;https://m.media-amazon.com/images/I/51irg631Z4L.jpg;https://m.media-amazon.com/images/I/41DcEYhcuOL.jpg,Guérisons chamaniques: Récits inspirants de transformation et d'élévation,,,,,5,2,€ 19.90,€ 19.90,€ 19.90,€ 19.90,€ 19.90,€ 19.90,0 %,€ 19.90,€ 19.90,€ 19.90,€ 19.90,,,,,,€ 3.57,,€ 23.43,€ 24.96,€ 25.83,6,5,1,4,€ 19.90,€ 19.90,€ 20.07,€ 19.98,€ 19.90,€ 26.16,Amazon,yes,no,https://www.amazon.es/dp/2381351094,https://keepa.com/#!product/9-2381351094,Libros,"Tribales, indígenas y populares, Mente, cuerpo y espiritualidad",2381351094,9782381351094,,1,21.8,15.1,2.7,400,
es,https://m.media-amazon.com/images/I/41qnCyh1EZS.jpg;https://m.media-amazon.com/images/I/51Cen-fFigL.jpg;https://m.media-amazon.com/images/I/51gCXRNd4CL.jpg;https://m.media-amazon.com/images/I/41wRYuJNzeL.jpg,Love is all: Feel Good Puzzle. 500 pièces et une méditation guidée,,,,,5,4,€ 19.90,€ 19.90,€ 19.90,€ 19.90,€ 17.10,€ 19.90,0 %,€ 19.90,€ 18.99,€ 18.99,€ 18.99,,€ 18.99,€ 18.99,€ 18.99,€ 18.99,€ 3.80,,€ 21.57,€ 21.57,€ 21.57,8,10,4,8,€ 19.90,€ 19.90,€ 19.90,€ 19.90,€ 17.10,€ 19.90,Amazon,yes,no,https://www.amazon.es/dp/2492847063,https://keepa.com/#!product/9-2492847063,Libros,"Libros para colorear para adultos, Juegos y adivinanzas, Bienestar y vida sana, Desarrollo personal y autoayuda",2492847063,9782492847066,,1,21.9,15.1,5.4,350,
es,https://m.media-amazon.com/images/I/51gTeZZyEaL.jpg,MacOS High Sierra pour les nuls,,,,,4.5,19,,,,,€ 24.95,€ 24.95,100 %,€ 14.99,€ 16.48,€ 18.64,€ 18.64,,€ 19.99,€ 19.99,€ 19.99,€ 19.99,€ 4.75,,,,,1,1,1,0,€ 14.99,€ 16.48,€ 18.64,€ 18.64,€ 14.99,€ 24.95,3rd Party (A1Q5FN7QD5CINQ),yes,no,https://www.amazon.es/dp/2412030812,https://keepa.com/#!product/9-2412030812,Libros,"Ciencias informáticas, Hardware y dispositivos portátiles, Sistemas operativos",2412030812,9782412030813,FIRST INTERACT,1,23,19,2.8,1180,
es,https://m.media-amazon.com/images/I/41npUDbcOoL.jpg;https://m.media-amazon.com/images/I/31EikFC-N7L.jpg;https://m.media-amazon.com/images/I/31B4u8-uJzL.jpg,L'album de ma première communion,,,,,,,€ 14.90,€ 14.90,€ 14.90,€ 14.90,€ 14.16,€ 26.79,0 %,€ 14.90,€ 14.90,€ 14.90,€ 14.90,,,,,,€ 3.42,,,,,6,6,,,€ 14.90,€ 14.90,€ 14.90,€ 14.90,€ 14.90,€ 14.90,Amazon,yes,no,https://www.amazon.es/dp/2747013057,https://keepa.com/#!product/9-2747013057,Libros,"Educación y consulta, Religión",2747013057,9782747013055,BAYARD JEUNESSE,1,26,21,1,399,
es,https://m.media-amazon.com/images/I/41hzSOB1ZrL.jpg;https://m.media-amazon.com/images/I/41IwrIG60+L.jpg;https://m.media-amazon.com/images/I/417+VtcOo6L.jpg;https://m.media-amazon.com/images/I/41aQLIBvO4L.jpg;https://m.media-amazon.com/images/I/41kUPxCs2vL.jpg;https://m.media-amazon.com/images/I/41evej-lt7L.jpg;https://m.media-amazon.com/images/I/41stLtgQ1eL.jpg;https://m.media-amazon.com/images/I/419-RetdZeL.jpg;https://m.media-amazon.com/images/I/41Nrdxt1GZL.jpg;https://m.media-amazon.com/images/I/41Pra2Yk7qL.jpg;https://m.media-amazon.com/images/I/41rXWrc6gXL.jpg;https://m.media-amazon.com/images/I/4178jZlPa8L.jpg;https://m.media-amazon.com/images/I/41nd2UULv+L.jpg;https://m.media-amazon.com/images/I/51goVCGfPaL.jpg,J'ai écouté les Alpes: 1500 km à pied pour comprendre le cataclysme,,,,,3.9,4,,,€ 24.90,€ 24.90,€ 24.90,€ 24.90,80 %,€ 23.99,€ 23.75,€ 24.23,€ 24.23,,€ 17.99,€ 17.99,€ 17.99,€ 17.99,€ 3.57,,,,,1,1,1,0,€ 23.99,€ 23.75,€ 24.23,€ 24.23,€ 17.99,€ 24.90,3rd Party (A1Q5FN7QD5CINQ),yes,no,https://www.amazon.es/dp/2381820035,https://keepa.com/#!product/9-2381820035,Libros,"Temas y conceptos, Escalada y montañismo, Hogar, manualidades y estilos de vida, Entrevistas",2381820035,9782381820033,LAPEROUSE,1,24.7,20.8,2.1,920,
es,https://m.media-amazon.com/images/I/61pEyZ9Hz+L.jpg,Escape box Lumni: Aventure en classe nature,,,,,,,€ 12.00,€ 12.00,€ 12.00,€ 12.00,€ 12.00,€ 12.00,0 %,€ 12.00,€ 12.00,€ 12.00,€ 12.00,,,,,,€ 3.21,,,,,2,1,,,€ 12.00,€ 12.00,€ 12.00,€ 12.00,€ 12.00,€ 12.00,Amazon,yes,no,https://www.amazon.es/dp/2324031582,https://keepa.com/#!product/9-2324031582,Libros,"Juegos y adivinanzas, Juegos",2324031582,9782324031588,,1,18.7,14.2,4.4,310,
es,https://m.media-amazon.com/images/I/51ENRgTO-PL.jpg;https://m.media-amazon.com/images/I/416VTKLxOnL.jpg;https://m.media-amazon.com/images/I/41ZW4MpVU+L.jpg;https://m.media-amazon.com/images/I/51D+bldef1L.jpg;https://m.media-amazon.com/images/I/41BZJPLSZIL.jpg;https://m.media-amazon.com/images/I/51SloeIhTpL.jpg;https://m.media-amazon.com/images/I/51QPd51j7HL.jpg;https://m.media-amazon.com/images/I/51PyN6Jm4mL.jpg;https://m.media-amazon.com/images/I/517j79cfQAL.jpg,Sport et cinéma,,,,,4.7,4,€ 49.95,€ 49.95,€ 49.95,€ 49.95,€ 49.95,€ 49.95,0 %,€ 48.99,€ 49.95,€ 49.95,€ 49.95,,,,,,€ 6.27,,€ 55.25,€ 55.15,€ 54.45,6,5,1,5,€ 48.99,€ 49.95,€ 49.95,€ 49.95,€ 48.99,€ 49.95,3rd Party (A1KMZ1Z9ARJW0H),yes,no,https://www.amazon.es/dp/2757605186,https://keepa.com/#!product/9-2757605186,Libros,"Historia y crítica, Artes escénicas, Deportes y aire libre",2757605186,9782757605189,AMPHORA,1,31.4,25,3.9,2710,
es,https://m.media-amazon.com/images/I/51QVmiMtqgL.jpg;https://m.media-amazon.com/images/I/41g1gQ3St3L.jpg;https://m.media-amazon.com/images/I/51Hvb4dgeQL.jpg;https://m.media-amazon.com/images/I/51wJRZU-geL.jpg;https://m.media-amazon.com/images/I/514HecA4M+L.jpg;https://m.media-amazon.com/images/I/51VjiUBZNAL.jpg,La mie prodigieuse: 50 sandwichs à savourer,,,,,,,€ 9.90,€ 9.90,€ 9.90,€ 9.90,€ 9.90,€ 9.90,0 %,€ 9.90,€ 9.90,€ 9.90,€ 9.90,,,,,,€ 3.09,,,,,5,4,,,€ 9.90,€ 9.90,€ 9.90,€ 9.90,€ 9.90,€ 9.90,Amazon,yes,no,https://www.amazon.es/dp/2379222495,https://keepa.com/#!product/9-2379222495,Libros,"Hogar, manualidades y estilos de vida, Rápida y fácil",2379222495,9782379222498,,1,15.5,11.5,1,191,
es,https://m.media-amazon.com/images/I/51b3DcPHMkL.jpg,La forêt: Poster en 60 stickers,,,,,5,1,,,€ 16.90,€ 16.90,€ 16.90,€ 16.90,73 %,,,€ 16.90,€ 16.90,,,,,,€ 4.03,,,,,,1,,,,,€ 16.90,€ 16.90,€ 16.90,€ 16.90,,no,yes,https://www.amazon.es/dp/2408024420,https://keepa.com/#!product/9-2408024420,Libros,Libros de actividades,2408024420,9782408024420,MILAN,1,34.8,21.8,0.7,240,
