dailyAverageExchangeRateId,currencyCode,rateToEur,date
,SEK,10.132779,2021-06-25
,SEK,10.133021,2021-06-26
,SEK,10.120142,2021-06-27
,SEK,10.152638,2021-06-28
,SEK,10.14452,2021-06-29
,SEK,10.142502,2021-06-30
,SEK,10.161942,2021-07-1
,SEK,10.137977,2021-07-2
,SEK,10.128283,2021-07-3
,SEK,10.128283,2021-07-4
,SEK,10.143567,2021-07-5
,SEK,10.170344,2021-07-6
,SEK,10.170987,2021-07-7
,SEK,10.155779,2021-07-8
,SEK,10.181937,2021-07-9
,SEK,10.271111,2021-07-10
,SEK,10.271111,2021-07-11
,SEK,10.171488,2021-07-12
,SEK,10.190586,2021-07-13
,SEK,10.206426,2021-07-14
,SEK,10.240501,2021-07-15
,SEK,10.241037,2021-07-16
,SEK,10.247335,2021-07-17
,SEK,10.247335,2021-07-18
,SEK,10.252427,2021-07-19
,SEK,10.251909,2021-07-20
,SEK,10.246543,2021-07-21
,SEK,10.215197,2021-07-22
,SEK,10.221153,2021-07-23
,SEK,10.230143,2021-07-24
,SEK,10.230143,2021-07-25
,SEK,10.188684,2021-07-26
,SEK,10.191688,2021-07-27
,SEK,10.185285,2021-07-28
,SEK,10.166375,2021-07-29
,SEK,10.197225,2021-07-30
,SEK,10.199568,2021-07-31
,SEK,10.199568,2021-08-1
,SEK,10.195937,2021-08-2
,SEK,10.205545,2021-08-3
,SEK,10.192254,2021-08-4
,SEK,10.197179,2021-08-5
,SEK,10.189879,2021-08-6
,SEK,10.184197,2021-08-7
,SEK,10.183197,2021-08-8
,SEK,10.221407,2021-08-9
,SEK,10.213229,2021-08-10
,SEK,10.200896,2021-08-11
,SEK,10.189219,2021-08-12
,SEK,10.185958,2021-08-13
,SEK,10.1915,2021-08-14
,SEK,10.1915,2021-08-15
,SEK,10.187862,2021-08-16
,SEK,10.267633,2021-08-17
,SEK,10.214372,2021-08-18
,SEK,10.270439,2021-08-19
,SEK,10.2997,2021-08-20
,SEK,10.302454,2021-08-21
,SEK,10.305525,2021-08-22
,SEK,10.225012,2021-08-23
,SEK,10.215087,2021-08-24
,SEK,10.223628,2021-08-25
,SEK,10.236536,2021-08-26
,SEK,10.188668,2021-08-27
,SEK,10.196793,2021-08-28
,SEK,10.196793,2021-08-29
,SEK,10.171072,2021-08-30
,SEK,10.188221,2021-08-31
,SEK,10.188838,2021-09-1
,SEK,10.178998,2021-09-2
,SEK,10.159535,2021-09-3
,SEK,10.155045,2021-09-4
,SEK,10.155045,2021-09-5
,SEK,10.16187,2021-09-6
,SEK,10.165252,2021-09-7
,SEK,10.189681,2021-09-8
,SEK,10.166802,2021-09-9
,SEK,10.19161,2021-09-10
,SEK,10.201598,2021-09-11
,SEK,10.201598,2021-09-12
,SEK,10.169271,2021-09-13
,SEK,10.15696,2021-09-14
,SEK,10.138012,2021-09-15
,SEK,10.153752,2021-09-16
,SEK,10.168669,2021-09-17
,SEK,10.183065,2021-09-18
,SEK,10.183065,2021-09-19
,SEK,10.194621,2021-09-20
,SEK,10.175699,2021-09-21
,SEK,10.156588,2021-09-22
,SEK,10.129795,2021-09-23
,SEK,10.139773,2021-09-24
,SEK,10.139293,2021-09-25
,SEK,10.139293,2021-09-26
,SEK,10.180609,2021-09-27
,SEK,10.198915,2021-09-28
,SEK,10.213038,2021-09-29
,SEK,10.146266,2021-09-30
,SEK,10.147048,2021-10-1
,SEK,10.159763,2021-10-2
,SEK,10.159763,2021-10-3
,SEK,10.140418,2021-10-4
,SEK,10.1343,2021-10-5
,SEK,10.178503,2021-10-6
,SEK,10.14433,2021-10-7
,SEK,10.114023,2021-10-8
,SEK,10.134657,2021-10-9
,SEK,10.134657,2021-10-10
,SEK,10.120546,2021-10-11
,SEK,10.12154,2021-10-12
,SEK,10.080878,2021-10-13
,SEK,10.010137,2021-10-14
,SEK,9.987383,2021-10-15
,SEK,10.001618,2021-10-16
,SEK,10.001618,2021-10-17
,SEK,10.052838,2021-10-18
,SEK,10.027098,2021-10-19
,SEK,10.011651,2021-10-20
,SEK,10.002339,2021-10-21
,SEK,9.98558,2021-10-22
,SEK,9.983927,2021-10-23
,SEK,9.984976,2021-10-24
,SEK,9.990784,2021-10-25
,SEK,9.991322,2021-10-26
,SEK,9.944254,2021-10-27
,SEK,9.954962,2021-10-28
,SEK,9.925035,2021-10-29
,SEK,9.943467,2021-10-30
,SEK,9.943467,2021-10-31
,SEK,9.880721,2021-11-1
,SEK,9.926548,2021-11-2
,SEK,9.923857,2021-11-3
,SEK,9.928352,2021-11-4
,SEK,9.904705,2021-11-5
,SEK,9.935821,2021-11-8
,SEK,9.934381,2021-11-9
,SEK,9.985081,2021-11-10
,SEK,9.972077,2021-11-11
,SEK,10.010926,2021-11-12
,SEK,10.019339,2021-11-13
,SEK,10.019339,2021-11-14
,SEK,10.017697,2021-11-15
,SEK,10.055833,2021-11-16
,SEK,10.033062,2021-11-17
,SEK,10.093648,2021-11-18
,SEK,10.088312,2021-11-19
,SEK,10.135759,2021-11-20
,SEK,10.135759,2021-11-21
,SEK,10.092163,2021-11-22
,SEK,10.170391,2021-11-23
,SEK,10.203505,2021-11-24
,SEK,10.163904,2021-11-25
,SEK,10.298386,2021-11-26
,SEK,10.365818,2021-11-27
,SEK,10.365818,2021-11-28
,SEK,10.247184,2021-11-29
,SEK,10.250399,2021-11-30
,SEK,10.240474,2021-12-1
,SEK,10.22953,2021-12-2
,SEK,10.336381,2021-12-3
,SEK,10.352585,2021-12-4
,SEK,10.352585,2021-12-5
,SEK,10.257617,2021-12-6
,SEK,10.254283,2021-12-7
,SEK,10.248463,2021-12-8
,SEK,10.243629,2021-12-9
,SEK,10.240105,2021-12-10
,SEK,10.242462,2021-12-11
,SEK,10.242462,2021-12-12
,SEK,10.269111,2021-12-13
,SEK,10.306907,2021-12-14
,SEK,10.275434,2021-12-15
,SEK,10.236149,2021-12-16
,SEK,10.257789,2021-12-17
,SEK,10.308261,2021-12-18
,SEK,10.308261,2021-12-19
,SEK,10.32244,2021-12-20
,SEK,10.309747,2021-12-21
,SEK,10.29097,2021-12-22
,SEK,10.28872,2021-12-23
,SEK,10.319771,2021-12-24
,SEK,10.352121,2021-12-25
,SEK,10.352121,2021-12-26
,SEK,10.315855,2021-12-27
,SEK,10.235281,2021-12-28
,SEK,10.257015,2021-12-29
,SEK,10.245655,2021-12-30
,SEK,10.278791,2021-12-31
,SEK,10.291223,2022-01-1
,SEK,10.291223,2022-01-2
,SEK,10.302557,2022-01-3
,SEK,10.256734,2022-01-4
,SEK,10.274595,2022-01-5
,SEK,10.327784,2022-01-6
,SEK,10.291322,2022-01-7
,SEK,10.316929,2022-01-8
,SEK,10.316929,2022-01-9
,SEK,10.315984,2022-01-10
,SEK,10.285597,2022-01-11
,SEK,10.233464,2022-01-12
,SEK,10.229037,2022-01-13
,SEK,10.285044,2022-01-14
,SEK,10.312893,2022-01-15
,SEK,10.312893,2022-01-16
,SEK,10.278166,2022-01-17
,SEK,10.339619,2022-01-18
,SEK,10.328582,2022-01-19
,SEK,10.342891,2022-01-20
,SEK,10.428404,2022-01-21
,SEK,10.424804,2022-01-22
,SEK,10.424804,2022-01-23
,SEK,10.553372,2022-01-24
,SEK,10.481174,2022-01-25
,SEK,10.449961,2022-01-26
,SEK,10.448598,2022-01-27
,SEK,10.528312,2022-01-28
,SEK,10.489917,2022-01-29
,SEK,10.516036,2022-01-30
,SEK,10.464959,2022-01-31
,SEK,10.434165,2022-02-1
,SEK,10.407702,2022-02-2
,SEK,10.414169,2022-02-3
,SEK,10.46742,2022-02-4
,SEK,10.476757,2022-02-5
,SEK,10.476757,2022-02-6
,SEK,10.456607,2022-02-7
,SEK,10.449413,2022-02-8
,SEK,10.389058,2022-02-9
,SEK,10.561879,2022-02-10
,SEK,10.556718,2022-02-11
,SEK,10.603462,2022-02-12
,SEK,10.603462,2022-02-13
,SEK,10.604793,2022-02-14
,SEK,10.534496,2022-02-15
,SEK,10.55335,2022-02-16
,SEK,10.601133,2022-02-17
,SEK,10.645291,2022-02-18
,SEK,10.637432,2022-02-19
,SEK,10.637432,2022-02-20
,SEK,10.639875,2022-02-21
,SEK,10.566039,2022-02-22
,SEK,10.596732,2022-02-23
,SEK,10.678832,2022-02-24
,SEK,10.609227,2022-02-25
,SEK,10.608105,2022-02-28
,SEK,10.709385,2022-03-1
,SEK,10.750383,2022-03-2
,SEK,10.800482,2022-03-3
,SEK,10.774287,2022-03-4
,SEK,10.730649,2022-03-5
,SEK,10.758675,2022-03-6
,SEK,10.858878,2022-03-7
,SEK,10.836584,2022-03-8
,SEK,10.713914,2022-03-9
,SEK,10.635459,2022-03-10
,SEK,10.635193,2022-03-11
,SEK,10.636559,2022-03-12
,SEK,10.636559,2022-03-13
,SEK,10.495662,2022-03-14
,SEK,10.549385,2022-03-15
,SEK,10.40864,2022-03-16
,SEK,10.448105,2022-03-17
,SEK,10.410507,2022-03-18
,SEK,10.406737,2022-03-19
,SEK,10.406737,2022-03-20
,SEK,10.431174,2022-03-21
,SEK,10.417944,2022-03-22
,SEK,10.396032,2022-03-23
,SEK,10.344768,2022-03-24
,SEK,10.353249,2022-03-25
,SEK,10.390038,2022-03-26
,SEK,10.390038,2022-03-27
,SEK,10.447234,2022-03-28
,SEK,10.324215,2022-03-29
,SEK,10.322127,2022-03-30
,SEK,10.366942,2022-03-31
,SEK,10.343461,2022-04-1
,SEK,10.35727,2022-04-3
,SEK,10.336337,2022-04-4
,SEK,10.278978,2022-04-5
,SEK,10.321244,2022-04-6
,SEK,10.290301,2022-04-7
,SEK,10.256214,2022-04-8
,SEK,10.276833,2022-04-9
,SEK,10.276833,2022-04-10
,SEK,10.318991,2022-04-11
,SEK,10.306032,2022-04-12
,SEK,10.315493,2022-04-13
,SEK,10.312046,2022-04-14
,SEK,10.345707,2022-04-15
,SEK,10.351413,2022-04-16
,SEK,10.351413,2022-04-17
,SEK,10.34918,2022-04-18
,SEK,10.311964,2022-04-19
,SEK,10.243041,2022-04-20
,SEK,10.307656,2022-04-21
,SEK,10.299598,2022-04-22
,SEK,10.348728,2022-04-23
,SEK,10.348728,2022-04-24
,SEK,10.41785,2022-04-25
,SEK,10.446884,2022-04-26
,SEK,10.380438,2022-04-27
,SEK,10.331557,2022-04-28
,SEK,10.333511,2022-04-29
,SEK,10.366036,2022-04-30
,SEK,10.366036,2022-05-1
,SEK,10.409057,2022-05-2
,SEK,10.376819,2022-05-3
,SEK,10.389428,2022-05-4
,SEK,10.485008,2022-05-5
,SEK,10.467269,2022-05-6
,SEK,10.49673,2022-05-7
,SEK,10.49673,2022-05-8
,SEK,10.646854,2022-05-9
,SEK,10.610869,2022-05-10
,SEK,10.577547,2022-05-11
,SEK,10.501075,2022-05-12
,SEK,10.477851,2022-05-13
,SEK,10.445281,2022-05-14
,SEK,10.445281,2022-05-15
,SEK,10.499286,2022-05-16
,SEK,10.455648,2022-05-17
,SEK,10.499832,2022-05-18
,SEK,10.494288,2022-05-19
,SEK,10.520727,2022-05-20
,SEK,10.501743,2022-05-21
,SEK,10.501743,2022-05-22
,SEK,10.497597,2022-05-23
,SEK,10.489361,2022-05-24
,SEK,10.543009,2022-05-25
,SEK,10.580043,2022-05-26
,SEK,10.549079,2022-05-27
,SEK,10.496873,2022-05-28
,SEK,10.496873,2022-05-29
,SEK,10.50221,2022-05-30
,SEK,10.484039,2022-05-31
,SEK,10.489642,2022-06-1
,SEK,10.436362,2022-06-2
,SEK,10.468529,2022-06-3
,SEK,10.223868,2022-06-4
,SEK,10.223868,2022-06-5
,SEK,10.471523,2022-06-6
,SEK,10.484182,2022-06-7
,SEK,10.50642,2022-06-8
,SEK,10.52744,2022-06-9
,SEK,10.538744,2022-06-10
,SEK,10.48178,2022-06-11
,SEK,10.48178,2022-06-12
,SEK,10.617771,2022-06-13
,SEK,10.639041,2022-06-14
,SEK,10.675916,2022-06-15
,SEK,10.704004,2022-06-16
,SEK,10.688061,2022-06-17
,SEK,10.736214,2022-06-18
,SEK,10.736214,2022-06-19
,SEK,10.641447,2022-06-20
,SEK,10.641408,2022-06-21
,SEK,10.663716,2022-06-22
,SEK,10.72247,2022-06-23
,SEK,10.681848,2022-06-24
,SEK,10.69868,2022-06-25
,SEK,10.69868,2022-06-26
,SEK,10.676395,2022-06-27
,SEK,10.66559,2022-06-28
,SEK,10.69687,2022-06-29
,SEK,10.706867,2022-06-30
,SEK,10.749646,2022-07-1
,SEK,10.775915,2022-07-2
,SEK,10.775915,2022-07-3
,SEK,10.785947,2022-07-4
,SEK,10.793479,2022-07-5
,SEK,10.746016,2022-07-6
,SEK,10.716404,2022-07-7
,SEK,10.706517,2022-07-8
,SEK,10.684629,2022-07-9
,SEK,10.684629,2022-07-10
,SEK,10.686266,2022-07-11
,SEK,10.621683,2022-07-12
,SEK,10.60131,2022-07-13
,SEK,10.606786,2022-07-14
,SEK,10.576221,2022-07-15
,SEK,10.582118,2022-07-16
,SEK,10.58126,2022-07-17
,SEK,10.530032,2022-07-18
,SEK,10.465608,2022-07-19
,SEK,10.437342,2022-07-20
,SEK,10.424115,2022-07-21
,SEK,10.448221,2022-07-22
,SEK,10.485465,2022-07-23
,SEK,10.485465,2022-07-24
,SEK,10.411529,2022-07-25
,SEK,10.446359,2022-07-26
,SEK,10.460649,2022-07-27
,SEK,10.416043,2022-07-28
,SEK,10.386261,2022-07-29
,SEK,10.283552,2022-07-30
,SEK,10.283552,2022-07-31
,SEK,10.379308,2022-08-1
,SEK,10.402149,2022-08-2
,SEK,10.377837,2022-08-3
,SEK,10.36036,2022-08-4
,SEK,10.377674,2022-08-5
,SEK,10.367511,2022-08-8
,SEK,10.385591,2022-08-9
,SEK,10.366522,2022-08-10
,SEK,10.378875,2022-08-11
,SEK,10.466208,2022-08-12
,SEK,10.473856,2022-08-13
,SEK,10.473856,2022-08-14
,SEK,10.498832,2022-08-15
,SEK,10.533765,2022-08-16
,SEK,10.574855,2022-08-17
,SEK,10.605406,2022-08-18
,SEK,10.626818,2022-08-19
,SEK,10.632861,2022-08-20
,SEK,10.632861,2022-08-21
,SEK,10.647614,2022-08-22
,SEK,10.584661,2022-08-23
,SEK,10.577843,2022-08-24
,SEK,10.561957,2022-08-25
,SEK,10.626434,2022-08-26
,SEK,10.646146,2022-08-27
,SEK,10.646146,2022-08-28
,SEK,10.663513,2022-08-29
,SEK,10.691246,2022-08-30
,SEK,10.704312,2022-08-31
,SEK,10.749089,2022-09-1
,SEK,10.746509,2022-09-2
,SEK,10.736654,2022-09-3
,SEK,10.736654,2022-09-4
,SEK,10.730098,2022-09-5
,SEK,10.704113,2022-09-6
,SEK,10.693487,2022-09-7
,SEK,10.709886,2022-09-8
,SEK,10.666616,2022-09-9
,SEK,10.792405,2022-09-10
,SEK,10.792405,2022-09-11
,SEK,10.622081,2022-09-12
,SEK,10.649714,2022-09-13
,SEK,10.679599,2022-09-14
,SEK,10.72565,2022-09-15
,SEK,10.786845,2022-09-16
,SEK,10.452387,2022-09-17
,SEK,10.452387,2022-09-18
,SEK,10.817764,2022-09-19
,SEK,10.877101,2022-09-20
,SEK,10.89437,2022-09-21
,SEK,10.886471,2022-09-22
,SEK,10.941466,2022-09-23
,SEK,10.942686,2022-09-24
,SEK,10.942686,2022-09-25
,SEK,10.925554,2022-09-26
,SEK,10.920748,2022-09-27
,SEK,10.889243,2022-09-28
,SEK,10.942031,2022-09-29
,SEK,10.874155,2022-09-30
,SEK,10.866611,2022-10-1
,SEK,10.866611,2022-10-2
,SEK,10.817013,2022-10-3
,SEK,10.847449,2022-10-4
,SEK,10.842109,2022-10-5
,SEK,10.906851,2022-10-6
,SEK,10.934879,2022-10-7
,SEK,10.933689,2022-10-8
,SEK,10.933689,2022-10-9
,SEK,10.983569,2022-10-10
,SEK,10.99853,2022-10-11
,SEK,11.005015,2022-10-12
,SEK,11.005037,2022-10-13
,SEK,11.007208,2022-10-14
,SEK,10.996582,2022-10-15
,SEK,10.996582,2022-10-16
,SEK,10.9708,2022-10-17
,SEK,10.933919,2022-10-18
,SEK,10.975689,2022-10-19
,SEK,11.016728,2022-10-20
,SEK,11.055878,2022-10-21
,SEK,11.043233,2022-10-22
,SEK,11.043233,2022-10-23
,SEK,11.047208,2022-10-24
,SEK,10.946069,2022-10-25
,SEK,10.945845,2022-10-26
,SEK,10.918854,2022-10-27
,SEK,10.911585,2022-10-28
,SEK,10.908873,2022-10-29
,SEK,10.908873,2022-10-30
,SEK,10.912979,2022-10-31
,SEK,10.888599,2022-11-1
,SEK,10.894451,2022-11-2
,SEK,10.9109,2022-11-3
,SEK,10.861623,2022-11-4
,SEK,10.989907,2022-11-5
,SEK,10.87875,2022-11-6
,SEK,10.863966,2022-11-7
,SEK,10.814652,2022-11-8
,SEK,10.876918,2022-11-9
,SEK,10.810169,2022-11-10
,SEK,10.719418,2022-11-11
,SEK,10.716669,2022-11-12
,SEK,10.716669,2022-11-13
,SEK,10.83938,2022-11-14
,SEK,10.82275,2022-11-15
,SEK,10.890582,2022-11-16
,SEK,11.016732,2022-11-17
,SEK,10.985046,2022-11-18
,SEK,11.003931,2022-11-19
,SEK,11.003931,2022-11-20
,SEK,10.977136,2022-11-21
,SEK,10.966023,2022-11-22
,SEK,10.881869,2022-11-23
,SEK,10.825763,2022-11-24
,SEK,10.832227,2022-11-25
,SEK,10.867215,2022-11-26
,SEK,10.867215,2022-11-27
,SEK,10.897861,2022-11-28
,SEK,10.932449,2022-11-29
,SEK,10.956887,2022-11-30
,SEK,10.855596,2022-12-1
,SEK,10.880486,2022-12-2
,SEK,10.887808,2022-12-3
,SEK,10.881138,2022-12-4
,SEK,10.92024,2022-12-5
,SEK,10.912478,2022-12-6
,SEK,10.909134,2022-12-7
,SEK,10.915326,2022-12-8
,SEK,10.857606,2022-12-9
,SEK,10.916153,2022-12-11
,SEK,10.878051,2022-12-12
,SEK,10.855991,2022-12-13
,SEK,10.863956,2022-12-14
,SEK,10.98004,2022-12-15
,SEK,11.023411,2022-12-16
,SEK,11.035667,2022-12-17
,SEK,11.035667,2022-12-18
,SEK,11.017988,2022-12-19
,SEK,11.086263,2022-12-20
,SEK,11.054469,2022-12-21
,SEK,11.09405,2022-12-22
,SEK,11.176891,2022-12-23
,SEK,11.167792,2022-12-26
,SEK,11.135254,2022-12-27
,SEK,11.111319,2022-12-28
,SEK,11.143215,2022-12-29
,SEK,11.141268,2022-12-30
,SEK,11.18509,2022-12-31
,SEK,11.18509,2023-01-1
,SEK,11.147421,2023-01-2
,SEK,11.150979,2023-01-3
,SEK,11.137646,2023-01-4
,SEK,11.25701,2023-01-5
,SEK,11.197177,2023-01-6
,SEK,11.221125,2023-01-7
,SEK,11.221125,2023-01-8
,SEK,11.142083,2023-01-9
,SEK,11.200409,2023-01-10
,SEK,11.266758,2023-01-11
,SEK,11.313039,2023-01-12
,SEK,11.257012,2023-01-13
,SEK,11.285459,2023-01-14
,SEK,11.285459,2023-01-15
,SEK,11.282272,2023-01-16
,SEK,11.22762,2023-01-17
,SEK,11.148337,2023-01-18
,SEK,11.189287,2023-01-19
,SEK,11.166291,2023-01-20
,SEK,11.198673,2023-01-21
,SEK,11.198673,2023-01-22
,SEK,11.125394,2023-01-23
,SEK,11.099238,2023-01-24
,SEK,11.161501,2023-01-25
,SEK,11.190619,2023-01-26
,SEK,11.205315,2023-01-27
,SEK,11.207393,2023-01-28
,SEK,11.207393,2023-01-29
,SEK,11.280204,2023-01-30
,SEK,11.367224,2023-01-31
,SEK,11.379433,2023-02-1
,SEK,11.309969,2023-02-2
,SEK,11.389863,2023-02-3
,SEK,11.421244,2023-02-4
,SEK,11.421244,2023-02-5
,SEK,11.418955,2023-02-6
,SEK,11.353656,2023-02-7
,SEK,11.360086,2023-02-8
,SEK,11.106329,2023-02-9
,SEK,11.167305,2023-02-10
,SEK,11.213484,2023-02-11
,SEK,11.213484,2023-02-12
,SEK,11.127927,2023-02-13
,SEK,11.133425,2023-02-14
,SEK,11.139169,2023-02-15
,SEK,11.143489,2023-02-16
,SEK,11.17947,2023-02-17
,SEK,11.204117,2023-02-18
,SEK,11.204117,2023-02-19
,SEK,11.044795,2023-02-20
,SEK,11.023256,2023-02-21
,SEK,11.052102,2023-02-22
,SEK,11.059514,2023-02-23
,SEK,11.056899,2023-02-24
,SEK,11.118946,2023-02-25
,SEK,11.118946,2023-02-26
,SEK,11.032137,2023-02-27
,SEK,11.06088,2023-02-28
,SEK,11.123962,2023-03-1
,SEK,11.133275,2023-03-2
,SEK,11.139562,2023-03-3
,SEK,11.135737,2023-03-4
,SEK,11.135737,2023-03-5
,SEK,11.163893,2023-03-6
,SEK,11.313316,2023-03-7
,SEK,11.290666,2023-03-8
,SEK,11.317315,2023-03-9
,SEK,11.368702,2023-03-10
,SEK,11.412533,2023-03-11
,SEK,11.412533,2023-03-12
,SEK,11.388255,2023-03-13
,SEK,11.228552,2023-03-14
,SEK,11.223606,2023-03-15
,SEK,11.159701,2023-03-16
,SEK,11.186246,2023-03-17
,SEK,11.440208,2023-03-18
,SEK,11.440208,2023-03-19
,SEK,11.122784,2023-03-20
,SEK,11.141149,2023-03-21
,SEK,11.17003,2023-03-22
,SEK,11.181774,2023-03-23
,SEK,11.218735,2023-03-24
,SEK,11.48972,2023-03-25
,SEK,11.48972,2023-03-26
,SEK,11.217887,2023-03-27
,SEK,11.21654,2023-03-28
,SEK,11.282687,2023-03-29
,SEK,11.296623,2023-03-30
,SEK,11.24915,2023-03-31
,SEK,11.282205,2023-04-2
,SEK,11.304786,2023-04-3
,SEK,11.254815,2023-04-4
,SEK,11.35661,2023-04-5
,SEK,11.386612,2023-04-6
,SEK,11.417217,2023-04-7
,SEK,11.515615,2023-04-8
,SEK,11.515615,2023-04-9
,SEK,11.44043,2023-04-10
,SEK,11.413499,2023-04-11
,SEK,11.363118,2023-04-12
,SEK,11.344022,2023-04-13
,SEK,11.360986,2023-04-14
,SEK,11.471463,2023-04-15
,SEK,11.471463,2023-04-16
,SEK,11.315913,2023-04-17
,SEK,11.312218,2023-04-18
,SEK,11.333282,2023-04-19
,SEK,11.313674,2023-04-20
,SEK,11.318368,2023-04-21
,SEK,11.420153,2023-04-22
,SEK,11.420153,2023-04-23
,SEK,11.32538,2023-04-24
,SEK,11.3259,2023-04-25
,SEK,11.405196,2023-04-26
,SEK,11.364061,2023-04-27
,SEK,11.304497,2023-04-28
,SEK,11.419606,2023-04-29
,SEK,11.419606,2023-04-30
,SEK,11.329512,2023-05-1
,SEK,11.333711,2023-05-2
,SEK,11.322911,2023-05-3
,SEK,11.281718,2023-05-4
,SEK,11.203529,2023-05-5
,SEK,11.456334,2023-05-6
,SEK,11.456334,2023-05-7
,SEK,11.178497,2023-05-8
,SEK,11.176082,2023-05-9
,SEK,11.218855,2023-05-10
,SEK,11.276727,2023-05-11
,SEK,11.275563,2023-05-12
,SEK,11.476611,2023-05-13
,SEK,11.457543,2023-05-14
,SEK,11.257048,2023-05-15
,SEK,11.314714,2023-05-16
,SEK,11.31519,2023-05-17
,SEK,11.406426,2023-05-18
,SEK,11.371698,2023-05-19
,SEK,11.488126,2023-05-20
,SEK,11.488126,2023-05-21
,SEK,11.427978,2023-05-22
,SEK,11.447109,2023-05-23
,SEK,11.533691,2023-05-24
,SEK,11.610817,2023-05-25
,SEK,11.605322,2023-05-26
,SEK,11.603692,2023-05-27
,SEK,11.601653,2023-05-28
,SEK,11.591975,2023-05-29
,SEK,11.664126,2023-05-30
,SEK,11.623103,2023-05-31
,SEK,11.63189,2023-06-1
,SEK,11.569083,2023-06-2
,SEK,11.585134,2023-06-3
,SEK,11.585134,2023-06-4
,SEK,11.624978,2023-06-5
,SEK,11.665936,2023-06-6
,SEK,11.659952,2023-06-7
,SEK,11.646642,2023-06-8
,SEK,11.633942,2023-06-9
,SEK,11.654322,2023-06-10
,SEK,11.654322,2023-06-11
,SEK,11.627613,2023-06-12
,SEK,11.558711,2023-06-13
,SEK,11.574112,2023-06-14
,SEK,11.594434,2023-06-15
,SEK,11.635985,2023-06-16
,SEK,11.648216,2023-06-17
,SEK,11.676276,2023-06-18
,SEK,11.719605,2023-06-19
,SEK,11.795222,2023-06-20
,SEK,11.705934,2023-06-21
,SEK,11.71752,2023-06-22
,SEK,11.689103,2023-06-23
,SEK,11.673388,2023-06-24
,SEK,11.617364,2023-06-25
,SEK,11.702695,2023-06-26
,SEK,11.734989,2023-06-27
,SEK,11.761502,2023-06-28
,SEK,11.809455,2023-06-29
,SEK,11.770171,2023-06-30
,SEK,11.775776,2023-07-1
,SEK,11.790404,2023-07-2
,SEK,11.815938,2023-07-3
,SEK,11.78253,2023-07-4
,SEK,11.839043,2023-07-5
,SEK,11.917276,2023-07-6
,SEK,11.880674,2023-07-7
,SEK,11.880674,2023-07-8
,SEK,11.880674,2023-07-9
,SEK,11.880674,2023-07-10
,SEK,11.831275,2023-07-11
,SEK,11.741586,2023-07-12
,SEK,11.530724,2023-07-13
,SEK,11.491996,2023-07-14
,SEK,11.395743,2023-07-15
,SEK,11.416662,2023-07-16
,SEK,11.523317,2023-07-17
,SEK,11.465554,2023-07-18
,SEK,11.498389,2023-07-19
,SEK,11.52864,2023-07-20
,SEK,11.544807,2023-07-21
,SEK,11.574705,2023-07-22
,SEK,11.565353,2023-07-23
,SEK,11.535139,2023-07-24
,SEK,11.473782,2023-07-25
,SEK,11.544421,2023-07-26
,SEK,11.514552,2023-07-27
,SEK,11.597925,2023-07-28
,SEK,11.634214,2023-07-29
,SEK,11.634214,2023-07-30
,SEK,11.557557,2023-07-31
,SEK,11.643776,2023-08-1
,SEK,11.727262,2023-08-2
,SEK,11.71216,2023-08-3
,SEK,11.63306,2023-08-4
,SEK,11.655069,2023-08-7
,SEK,11.738851,2023-08-8
,SEK,11.735371,2023-08-9
,SEK,11.721957,2023-08-10
,SEK,11.862525,2023-08-11
,SEK,11.850674,2023-08-12
,SEK,11.850674,2023-08-13
,SEK,11.782856,2023-08-14
,SEK,11.847372,2023-08-15
,SEK,11.885956,2023-08-16
,SEK,11.863022,2023-08-17
,SEK,11.908846,2023-08-18
,SEK,11.938856,2023-08-19
,SEK,11.938856,2023-08-20
,SEK,11.937082,2023-08-21
,SEK,11.871911,2023-08-22
,SEK,11.862856,2023-08-23
,SEK,11.870543,2023-08-24
,SEK,11.934457,2023-08-25
,SEK,11.930753,2023-08-26
,SEK,11.930753,2023-08-27
,SEK,11.879055,2023-08-28
,SEK,11.844419,2023-08-29
,SEK,11.833808,2023-08-30
,SEK,11.863627,2023-08-31
,SEK,11.914031,2023-09-1
,SEK,11.916334,2023-09-2
,SEK,11.916334,2023-09-3
,SEK,11.885285,2023-09-4
,SEK,11.902805,2023-09-5
,SEK,11.928561,2023-09-6
,SEK,11.921421,2023-09-7
,SEK,11.903404,2023-09-8
,SEK,11.919233,2023-09-9
,SEK,11.919233,2023-09-10
,SEK,11.896532,2023-09-11
,SEK,11.91755,2023-09-12
,SEK,11.939013,2023-09-13
,SEK,11.911531,2023-09-14
,SEK,11.91909,2023-09-15
,SEK,11.925339,2023-09-18
,SEK,11.916819,2023-09-19
,SEK,11.844262,2023-09-20
,SEK,11.90755,2023-09-21
,SEK,11.846472,2023-09-22
,SEK,11.885065,2023-09-23
,SEK,11.885065,2023-09-24
,SEK,11.704005,2023-09-25
,SEK,11.650059,2023-09-26
,SEK,11.60267,2023-09-27
,SEK,11.551792,2023-09-28
,SEK,11.531467,2023-09-29
,SEK,11.560237,2023-09-30
,SEK,11.560237,2023-10-1
,SEK,11.575263,2023-10-2
,SEK,11.621965,2023-10-3
,SEK,11.624257,2023-10-4
,SEK,11.617178,2023-10-5
,SEK,11.593339,2023-10-6
,SEK,11.617798,2023-10-7
,SEK,11.617798,2023-10-8
